End date,"1/22/2017"
Specimen label,"3BT_19"
"4.68600","0.39066","0.00017"
"4.69200","0.39120","0.00029"
"4.69800","0.39168","0.00037"
"4.70400","0.39216","0.00051"
"4.71000","0.39270","0.00063"
"4.71600","0.39318","0.00065"
"4.72200","0.39371","0.00054"
"4.72800","0.39419","0.00051"
"4.73400","0.39473","0.00040"
"4.74000","0.39521","0.00016"
"4.74600","0.39575","0.00003"
"4.75200","0.39623","0.00002"
"4.75800","0.39670","0.00004"
"4.76400","0.39724","0.00005"
"4.77000","0.39772","0.00001"
"4.77600","0.39820","-0.00001"
"4.78200","0.39868","-0.00011"
"4.78800","0.39921","-0.00019"
"4.79400","0.39969","-0.00012"
"4.80000","0.40017","-0.00005"
"4.80600","0.40065","0.00003"
"4.81200","0.40119","0.00007"
"4.81800","0.40167","0.00004"
"4.82400","0.40214","0.00000"
"4.83000","0.40268","0.00000"
"4.83600","0.40316","0.00008"
"4.84200","0.40364","0.00010"
"4.84800","0.40418","-0.00004"
"4.85400","0.40466","-0.00010"
"4.86000","0.40519","-0.00010"
"4.86600","0.40567","-0.00001"
"4.87200","0.40621","0.00010"
"4.87800","0.40669","0.00005"
"4.88400","0.40717","-0.00005"
"4.89000","0.40770","-0.00014"
"4.89600","0.40818","-0.00018"
"4.90200","0.40866","-0.00020"
"4.90800","0.40914","-0.00015"
"4.91400","0.40968","-0.00018"
"4.92000","0.41016","-0.00021"
"4.92600","0.41063","-0.00028"
"4.93200","0.41111","-0.00026"
"4.93800","0.41165","-0.00025"
"4.94400","0.41213","-0.00012"
"4.95000","0.41261","0.00000"
"4.95600","0.41315","0.00014"
"4.96200","0.41362","0.00021"
"4.96800","0.41410","0.00034"
"4.97400","0.41464","0.00053"
"4.98000","0.41512","0.00063"
"4.98600","0.41566","0.00058"
"4.99200","0.41614","0.00041"
"4.99800","0.41667","0.00016"
"5.00400","0.41721","-0.00003"
"5.01000","0.41769","-0.00015"
"5.01600","0.41823","-0.00018"
"5.02200","0.41871","-0.00020"
"5.02800","0.41924","-0.00013"
"5.03400","0.41972","-0.00013"
"5.04000","0.42020","-0.00024"
"5.04600","0.42074","-0.00027"
"5.05200","0.42122","-0.00026"
"5.05800","0.42170","-0.00021"
"5.06400","0.42217","-0.00015"
"5.07000","0.42271","-0.00001"
"5.07600","0.42319","0.00004"
"5.08200","0.42373","-0.00007"
"5.08800","0.42421","-0.00012"
"5.09400","0.42469","-0.00009"
"5.10000","0.42522","-0.00001"
"5.10600","0.42570","-0.00001"
"5.11200","0.42618","0.00005"
"5.11800","0.42666","0.00014"
"5.12400","0.42720","0.00011"
"5.13000","0.42767","0.00004"
"5.13600","0.42821","-0.00004"
"5.14200","0.42875","-0.00002"
"5.14800","0.42923","-0.00002"
"5.15400","0.42977","0.00006"
"5.16000","0.43025","-0.00002"
"5.16600","0.43078","-0.00002"
"5.17200","0.43126","-0.00004"
"5.17800","0.43174","-0.00010"
"5.18400","0.43222","-0.00016"
"5.19000","0.43276","-0.00025"
"5.19600","0.43323","-0.00025"
"5.20200","0.43371","-0.00016"
"5.20800","0.43419","0.00002"
"5.21400","0.43473","0.00006"
"5.22000","0.43521","0.00008"
"5.22600","0.43575","0.00009"
"5.23200","0.43622","0.00002"
"5.23800","0.43670","0.00000"
"5.24400","0.43724","0.00001"
"5.25000","0.43772","0.00007"
"5.25600","0.43820","0.00002"
"5.26200","0.43874","-0.00005"
"5.26800","0.43921","-0.00002"
"5.27400","0.43969","-0.00003"
"5.28000","0.44023","-0.00003"
"5.28600","0.44071","-0.00011"
"5.29200","0.44125","-0.00022"
"5.29800","0.44173","-0.00017"
"5.30400","0.44226","-0.00009"
"5.31000","0.44274","-0.00008"
"5.31600","0.44328","-0.00011"
"5.32200","0.44376","-0.00015"
"5.32800","0.44424","-0.00022"
"5.33400","0.44477","-0.00028"
"5.34000","0.44525","-0.00036"
"5.34600","0.44573","-0.00040"
"5.35200","0.44621","-0.00026"
"5.35800","0.44669","-0.00013"
"5.36400","0.44723","-0.00002"
"5.37000","0.44770","0.00002"
"5.37600","0.44818","0.00000"
"5.38200","0.44872","0.00002"
"5.38800","0.44920","0.00006"
"5.39400","0.44968","0.00023"
"5.40000","0.45022","0.00030"
"5.40600","0.45069","0.00021"
"5.41200","0.45117","0.00009"
"5.41800","0.45165","0.00002"
"5.42400","0.45219","-0.00006"
"5.43000","0.45267","-0.00007"
"5.43600","0.45320","-0.00010"
"5.44200","0.45368","-0.00023"
"5.44800","0.45422","-0.00033"
"5.45400","0.45470","-0.00032"
"5.46000","0.45524","-0.00015"
"5.46600","0.45572","0.00005"
"5.47200","0.45625","0.00013"
"5.47800","0.45673","0.00025"
"5.48400","0.45721","0.00036"
"5.49000","0.45769","0.00034"
"5.49600","0.45817","0.00026"
"5.50200","0.45871","0.00026"
"5.50800","0.45918","0.00031"
"5.51400","0.45966","0.00022"
"5.52000","0.46020","0.00013"
"5.52600","0.46068","0.00005"
"5.53200","0.46122","-0.00008"
"5.53800","0.46169","-0.00013"
"5.54400","0.46217","-0.00016"
"5.55000","0.46271","-0.00027"
"5.55600","0.46319","-0.00046"
"5.56200","0.46367","-0.00057"
"5.56800","0.46421","-0.00057"
"5.57400","0.46474","-0.00059"
"5.58000","0.46522","-0.00067"
"5.58600","0.46576","-0.00058"
"5.59200","0.46624","-0.00040"
"5.59800","0.46672","-0.00036"
"5.60400","0.46726","-0.00023"
"5.61000","0.46773","-0.00003"
"5.61600","0.46827","0.00013"
"5.62200","0.46875","0.00029"
"5.62800","0.46923","0.00042"
"5.63400","0.46971","0.00050"
"5.64000","0.47018","0.00060"
"5.64600","0.47072","0.00070"
"5.65200","0.47120","0.00068"
"5.65800","0.47168","0.00062"
"5.66400","0.47222","0.00061"
"5.67000","0.47270","0.00057"
"5.67600","0.47317","0.00048"
"5.68200","0.47371","0.00032"
"5.68800","0.47419","0.00016"
"5.69400","0.47467","0.00003"
"5.70000","0.47521","-0.00017"
"5.70600","0.47569","-0.00035"
"5.71200","0.47622","-0.00043"
"5.71800","0.47670","-0.00041"
"5.72400","0.47724","-0.00025"
"5.73000","0.47778","-0.00009"
"5.73600","0.47826","0.00009"
"5.74200","0.47873","0.00013"
"5.74800","0.47927","0.00007"
"5.75400","0.47975","0.00000"
"5.76000","0.48023","-0.00009"
"5.76600","0.48077","-0.00013"
"5.77200","0.48125","-0.00026"
"5.77800","0.48172","-0.00032"
"5.78400","0.48220","-0.00036"
"5.79000","0.48274","-0.00040"
"5.79600","0.48322","-0.00032"
"5.80200","0.48370","-0.00028"
"5.80800","0.48418","-0.00025"
"5.81400","0.48471","-0.00021"
"5.82000","0.48519","-0.00018"
"5.82600","0.48567","-0.00015"
"5.83200","0.48615","-0.00014"
"5.83800","0.48669","-0.00007"
"5.84400","0.48717","-0.00005"
"5.85000","0.48770","-0.00006"
"5.85600","0.48818","-0.00005"
"5.86200","0.48872","-0.00003"
"5.86800","0.48920","0.00007"
"5.87400","0.48974","-0.00002"
"5.88000","0.49021","-0.00009"
"5.88600","0.49069","-0.00010"
"5.89200","0.49123","-0.00010"
"5.89800","0.49171","-0.00007"
"5.90400","0.49219","-0.00004"
"5.91000","0.49273","-0.00001"
"5.91600","0.49320","0.00000"
"5.92200","0.49368","-0.00001"
"5.92800","0.49416","-0.00007"
"5.93400","0.49464","-0.00006"
"5.94000","0.49518","-0.00003"
"5.94600","0.49566","-0.00002"
"5.95200","0.49613","0.00004"
"5.95800","0.49661","0.00009"
"5.96400","0.49715","0.00000"
"5.97000","0.49763","0.00002"
"5.97600","0.49811","0.00012"
"5.98200","0.49864","0.00037"
"5.98800","0.49912","0.00054"
"5.99400","0.49966","0.00061"
"6.00000","0.50014","0.00046"
"6.00600","0.50068","0.00029"
"6.01200","0.50122","0.00014"
"6.01800","0.50169","-0.00001"
"6.02400","0.50223","-0.00018"
"6.03000","0.50271","-0.00031"
"6.03600","0.50325","-0.00037"
"6.04200","0.50373","-0.00041"
"6.04800","0.50421","-0.00058"
"6.05400","0.50474","-0.00063"
"6.06000","0.50522","-0.00042"
"6.06600","0.50570","-0.00015"
"6.07200","0.50624","0.00013"
"6.07800","0.50672","0.00032"
"6.08400","0.50719","0.00050"
"6.09000","0.50773","0.00061"
"6.09600","0.50821","0.00053"
"6.10200","0.50875","0.00052"
"6.10800","0.50923","0.00060"
"6.11400","0.50971","0.00047"
"6.12000","0.51024","0.00043"
"6.12600","0.51072","0.00051"
"6.13200","0.51120","0.00052"
"6.13800","0.51174","0.00052"
"6.14400","0.51222","0.00045"
"6.15000","0.51276","0.00038"
"6.15600","0.51329","0.00033"
"6.16200","0.51377","0.00029"
"6.16800","0.51425","0.00028"
"6.17400","0.51479","0.00030"
"6.18000","0.51527","0.00017"
"6.18600","0.51580","-0.00007"
"6.19200","0.51628","-0.00021"
"6.19800","0.51676","-0.00015"
"6.20400","0.51724","0.00000"
"6.21000","0.51778","0.00016"
"6.21600","0.51826","0.00027"
"6.22200","0.51873","0.00026"
"6.22800","0.51927","0.00018"
"6.23400","0.51975","0.00006"
"6.24000","0.52023","-0.00008"
"6.24600","0.52077","-0.00017"
"6.25200","0.52125","-0.00025"
"6.25800","0.52172","-0.00026"
"6.26400","0.52220","-0.00026"
"6.27000","0.52274","-0.00029"
"6.27600","0.52322","-0.00032"
"6.28200","0.52376","-0.00031"
"6.28800","0.52423","-0.00040"
"6.29400","0.52471","-0.00040"
"6.30000","0.52525","-0.00026"
"6.30600","0.52573","-0.00008"
"6.31200","0.52627","0.00005"
"6.31800","0.52675","0.00014"
"6.32400","0.52722","0.00013"
"6.33000","0.52776","0.00006"
"6.33600","0.52824","0.00013"
"6.34200","0.52872","0.00019"
"6.34800","0.52926","0.00018"
"6.35400","0.52974","0.00016"
"6.36000","0.53021","0.00013"
"6.36600","0.53075","0.00006"
"6.37200","0.53123","-0.00001"
"6.37800","0.53171","-0.00004"
"6.38400","0.53219","0.00001"
"6.39000","0.53272","-0.00007"
"6.39600","0.53320","-0.00011"
"6.40200","0.53368","-0.00006"
"6.40800","0.53422","0.00002"
"6.41400","0.53470","-0.00006"
"6.42000","0.53524","-0.00009"
"6.42600","0.53571","-0.00006"
"6.43200","0.53619","0.00009"
"6.43800","0.53673","0.00018"
"6.44400","0.53721","0.00022"
"6.45000","0.53775","0.00020"
"6.45600","0.53823","0.00006"
"6.46200","0.53870","-0.00005"
"6.46800","0.53924","-0.00009"
"6.47400","0.53972","-0.00004"
"6.48000","0.54020","-0.00002"
"6.48600","0.54074","0.00003"
"6.49200","0.54121","0.00001"
"6.49800","0.54169","0.00009"
"6.50400","0.54217","0.00024"
"6.51000","0.54271","0.00037"
"6.51600","0.54319","0.00054"
"6.52200","0.54367","0.00069"
"6.52800","0.54420","0.00062"
"6.53400","0.54468","0.00045"
"6.54000","0.54516","0.00014"
"6.54600","0.54570","-0.00015"
"6.55200","0.54618","-0.00025"
"6.55800","0.54666","-0.00019"
"6.56400","0.54719","-0.00007"
"6.57000","0.54767","-0.00004"
"6.57600","0.54821","-0.00010"
"6.58200","0.54869","-0.00018"
"6.58800","0.54923","-0.00034"
"6.59400","0.54970","-0.00034"
"6.60000","0.55024","-0.00017"
"6.60600","0.55072","-0.00003"
"6.61200","0.55120","0.00004"
"6.61800","0.55174","0.00024"
"6.62400","0.55222","0.00040"
"6.63000","0.55269","0.00039"
"6.63600","0.55323","0.00032"
"6.64200","0.55371","0.00029"
"6.64800","0.55425","0.00020"
"6.65400","0.55473","0.00004"
"6.66000","0.55521","0.00002"
"6.66600","0.55574","-0.00001"
"6.67200","0.55622","-0.00007"
"6.67800","0.55670","-0.00016"
"6.68400","0.55724","-0.00019"
"6.69000","0.55772","-0.00021"
"6.69600","0.55825","-0.00025"
"6.70200","0.55873","-0.00026"
"6.70800","0.55921","-0.00022"
"6.71400","0.55975","-0.00017"
"6.72000","0.56023","-0.00024"
"6.72600","0.56077","-0.00029"
"6.73200","0.56124","-0.00030"
"6.73800","0.56172","-0.00038"
"6.74400","0.56226","-0.00040"
"6.75000","0.56274","-0.00031"
"6.75600","0.56322","-0.00021"
"6.76200","0.56370","-0.00010"
"6.76800","0.56423","-0.00002"
"6.77400","0.56471","0.00007"
"6.78000","0.56519","0.00012"
"6.78600","0.56573","0.00011"
"6.79200","0.56621","0.00005"
"6.79800","0.56669","0.00000"
"6.80400","0.56716","-0.00010"
"6.81000","0.56770","-0.00019"
"6.81600","0.56818","-0.00027"
"6.82200","0.56866","-0.00025"
"6.82800","0.56920","-0.00018"
"6.83400","0.56967","-0.00005"
"6.84000","0.57015","0.00011"
"6.84600","0.57069","0.00029"
"6.85200","0.57117","0.00034"
"6.85800","0.57171","0.00032"
"6.86400","0.57219","0.00022"
"6.87000","0.57272","0.00012"
"6.87600","0.57320","0.00019"
"6.88200","0.57374","0.00031"
"6.88800","0.57422","0.00038"
"6.89400","0.57476","0.00036"
"6.90000","0.57524","0.00027"
"6.90600","0.57571","0.00005"
"6.91200","0.57625","-0.00010"
"6.91800","0.57673","-0.00026"
"6.92400","0.57721","-0.00029"
"6.93000","0.57775","-0.00014"
"6.93600","0.57822","0.00011"
"6.94200","0.57870","0.00032"
"6.94800","0.57918","0.00038"
"6.95400","0.57966","0.00023"
"6.96000","0.58020","0.00019"
"6.96600","0.58068","0.00012"
"6.97200","0.58115","-0.00002"
"6.97800","0.58169","0.00000"
"6.98400","0.58217","0.00016"
"6.99000","0.58271","0.00017"
"6.99600","0.58319","0.00021"
"7.00200","0.58367","0.00026"
"7.00800","0.58420","0.00031"
"7.01400","0.58468","0.00035"
"7.02000","0.58522","0.00028"
"7.02600","0.58570","0.00025"
"7.03200","0.58618","0.00034"
"7.03800","0.58671","0.00037"
"7.04400","0.58719","0.00019"
"7.05000","0.58767","0.00004"
"7.05600","0.58821","-0.00005"
"7.06200","0.58869","-0.00010"
"7.06800","0.58917","-0.00014"
"7.07400","0.58964","-0.00008"
"7.08000","0.59018","-0.00004"
"7.08600","0.59066","0.00001"
"7.09200","0.59114","0.00016"
"7.09800","0.59162","0.00033"
"7.10400","0.59216","0.00043"
"7.11000","0.59263","0.00047"
"7.11600","0.59311","0.00041"
"7.12200","0.59365","0.00038"
"7.12800","0.59413","0.00029"
"7.13400","0.59467","0.00014"
"7.14000","0.59515","0.00001"
"7.14600","0.59568","-0.00011"
"7.15200","0.59616","-0.00007"
"7.15800","0.59670","0.00006"
"7.16400","0.59718","0.00013"
"7.17000","0.59772","0.00007"
"7.17600","0.59819","-0.00007"
"7.18200","0.59873","-0.00026"
"7.18800","0.59921","-0.00041"
"7.19400","0.59969","-0.00047"
"7.20000","0.60017","-0.00038"
"7.20600","0.60071","-0.00032"
"7.21200","0.60118","-0.00026"
"7.21800","0.60166","-0.00010"
"7.22400","0.60220","-0.00004"
"7.23000","0.60268","-0.00005"
"7.23600","0.60322","0.00001"
"7.24200","0.60369","0.00016"
"7.24800","0.60417","0.00024"
"7.25400","0.60471","0.00029"
"7.26000","0.60519","0.00030"
"7.26600","0.60567","0.00033"
"7.27200","0.60621","0.00038"
"7.27800","0.60668","0.00044"
"7.28400","0.60716","0.00044"
"7.29000","0.60770","0.00043"
"7.29600","0.60818","0.00039"
"7.30200","0.60872","0.00031"
"7.30800","0.60926","0.00028"
"7.31400","0.60973","0.00026"
"7.32000","0.61027","0.00031"
"7.32600","0.61075","0.00031"
"7.33200","0.61123","0.00013"
"7.33800","0.61177","0.00001"
"7.34400","0.61224","-0.00010"
"7.35000","0.61272","-0.00012"
"7.35600","0.61320","-0.00012"
"7.36200","0.61374","-0.00009"
"7.36800","0.61422","-0.00001"
"7.37400","0.61470","0.00013"
"7.38000","0.61523","0.00020"
"7.38600","0.61571","0.00015"
"7.39200","0.61619","0.00014"
"7.39800","0.61673","0.00011"
"7.40400","0.61721","-0.00001"
"7.41000","0.61769","-0.00004"
"7.41600","0.61822","0.00003"
"7.42200","0.61870","0.00010"
"7.42800","0.61918","0.00019"
"7.43400","0.61972","0.00033"
"7.44000","0.62020","0.00032"
"7.44600","0.62073","0.00028"
"7.45200","0.62121","0.00026"
"7.45800","0.62175","0.00022"
"7.46400","0.62223","0.00018"
"7.47000","0.62277","0.00016"
"7.47600","0.62325","0.00006"
"7.48200","0.62372","0.00003"
"7.48800","0.62420","0.00002"
"7.49400","0.62468","0.00001"
"7.50000","0.62522","0.00000"
"7.50600","0.62570","0.00000"
"7.51200","0.62618","0.00004"
"7.51800","0.62665","0.00016"
"7.52400","0.62719","0.00011"
"7.53000","0.62767","0.00005"
"7.53600","0.62821","0.00007"
"7.54200","0.62869","0.00008"
"7.54800","0.62917","0.00012"
"7.55400","0.62970","0.00016"
"7.56000","0.63018","0.00019"
"7.56600","0.63066","0.00017"
"7.57200","0.63120","0.00016"
"7.57800","0.63168","0.00022"
"7.58400","0.63215","0.00032"
"7.59000","0.63263","0.00039"
"7.59600","0.63317","0.00030"
"7.60200","0.63365","0.00024"
"7.60800","0.63419","0.00021"
"7.61400","0.63467","0.00010"
"7.62000","0.63520","0.00018"
"7.62600","0.63568","0.00040"
"7.63200","0.63616","0.00061"
"7.63800","0.63670","0.00058"
"7.64400","0.63718","0.00053"
"7.65000","0.63772","0.00045"
"7.65600","0.63819","0.00045"
"7.66200","0.63867","0.00043"
"7.66800","0.63921","0.00042"
"7.67400","0.63969","0.00034"
"7.68000","0.64023","0.00020"
"7.68600","0.64070","0.00010"
"7.69200","0.64124","0.00003"
"7.69800","0.64172","0.00003"
"7.70400","0.64220","0.00004"
"7.71000","0.64274","0.00007"
"7.71600","0.64322","0.00001"
"7.72200","0.64369","-0.00015"
"7.72800","0.64423","-0.00026"
"7.73400","0.64471","-0.00020"
"7.74000","0.64525","-0.00016"
"7.74600","0.64573","-0.00022"
"7.75200","0.64621","-0.00028"
"7.75800","0.64674","-0.00036"
"7.76400","0.64722","-0.00040"
"7.77000","0.64776","-0.00035"
"7.77600","0.64824","-0.00023"
"7.78200","0.64872","-0.00014"
"7.78800","0.64925","-0.00009"
"7.79400","0.64973","-0.00008"
"7.80000","0.65021","-0.00013"
"7.80600","0.65069","-0.00025"
"7.81200","0.65123","-0.00028"
"7.81800","0.65171","-0.00028"
"7.82400","0.65224","-0.00024"
"7.83000","0.65272","-0.00023"
"7.83600","0.65320","-0.00012"
"7.84200","0.65374","-0.00006"
"7.84800","0.65422","-0.00007"
"7.85400","0.65470","-0.00006"
"7.86000","0.65523","-0.00008"
"7.86600","0.65571","-0.00011"
"7.87200","0.65619","-0.00004"
"7.87800","0.65673","-0.00001"
"7.88400","0.65721","0.00001"
"7.89000","0.65768","-0.00002"
"7.89600","0.65822","0.00001"
"7.90200","0.65870","0.00018"
"7.90800","0.65918","0.00034"
"7.91400","0.65972","0.00040"
"7.92000","0.66020","0.00041"
"7.92600","0.66067","0.00039"
"7.93200","0.66121","0.00035"
"7.93800","0.66169","0.00028"
"7.94400","0.66223","0.00021"
"7.95000","0.66271","0.00017"
"7.95600","0.66319","0.00013"
"7.96200","0.66372","0.00012"
"7.96800","0.66420","0.00014"
"7.97400","0.66474","0.00011"
"7.98000","0.66522","0.00001"
"7.98600","0.66570","-0.00009"
"7.99200","0.66618","-0.00016"
"7.99800","0.66671","-0.00021"
"8.00400","0.66719","-0.00028"
"8.01000","0.66767","-0.00029"
"8.01600","0.66821","-0.00026"
"8.02200","0.66869","-0.00025"
"8.02800","0.66916","-0.00025"
"8.03400","0.66970","-0.00022"
"8.04000","0.67018","-0.00022"
"8.04600","0.67066","-0.00012"
"8.05200","0.67120","-0.00004"
"8.05800","0.67168","-0.00003"
"8.06400","0.67215","0.00005"
"8.07000","0.67269","0.00010"
"8.07600","0.67317","0.00012"
"8.08200","0.67365","0.00012"
"8.08800","0.67419","0.00012"
"8.09400","0.67467","0.00010"
"8.10000","0.67520","0.00004"
"8.10600","0.67568","-0.00015"
"8.11200","0.67616","-0.00036"
"8.11800","0.67664","-0.00046"
"8.12400","0.67718","-0.00038"
"8.13000","0.67765","-0.00027"
"8.13600","0.67813","-0.00015"
"8.14200","0.67861","0.00008"
"8.14800","0.67915","0.00021"
"8.15400","0.67963","0.00025"
"8.16000","0.68017","0.00027"
"8.16600","0.68064","0.00036"
"8.17200","0.68118","0.00056"
"8.17800","0.68166","0.00072"
"8.18400","0.68214","0.00089"
"8.19000","0.68268","0.00092"
"8.19600","0.68316","0.00080"
"8.20200","0.68363","0.00059"
"8.20800","0.68417","0.00037"
"8.21400","0.68465","0.00012"
"8.22000","0.68519","-0.00010"
"8.22600","0.68567","-0.00014"
"8.23200","0.68620","-0.00015"
"8.23800","0.68668","-0.00015"
"8.24400","0.68722","-0.00001"
"8.25000","0.68770","0.00015"
"8.25600","0.68818","0.00023"
"8.26200","0.68872","0.00034"
"8.26800","0.68919","0.00052"
"8.27400","0.68973","0.00057"
"8.28000","0.69021","0.00037"
"8.28600","0.69069","0.00015"
"8.29200","0.69123","0.00011"
"8.29800","0.69171","0.00010"
"8.30400","0.69224","0.00004"
"8.31000","0.69272","0.00007"
"8.31600","0.69326","-0.00001"
"8.32200","0.69374","-0.00008"
"8.32800","0.69422","-0.00006"
"8.33400","0.69475","-0.00005"
"8.34000","0.69523","-0.00012"
"8.34600","0.69571","-0.00015"
"8.35200","0.69619","-0.00002"
"8.35800","0.69673","0.00016"
"8.36400","0.69721","0.00034"
"8.37000","0.69768","0.00043"
"8.37600","0.69816","0.00045"
"8.38200","0.69870","0.00046"
"8.38800","0.69918","0.00035"
"8.39400","0.69972","0.00028"
"8.40000","0.70020","0.00025"
"8.40600","0.70073","0.00025"
"8.41200","0.70121","0.00032"
"8.41800","0.70169","0.00045"
"8.42400","0.70223","0.00048"
"8.43000","0.70271","0.00029"
"8.43600","0.70318","0.00008"
"8.44200","0.70372","-0.00003"
"8.44800","0.70420","-0.00010"
"8.45400","0.70474","-0.00008"
"8.46000","0.70522","-0.00009"
"8.46600","0.70570","0.00000"
"8.47200","0.70623","0.00007"
"8.47800","0.70671","0.00012"
"8.48400","0.70719","0.00011"
"8.49000","0.70773","0.00007"
"8.49600","0.70821","0.00004"
"8.50200","0.70869","-0.00005"
"8.50800","0.70916","-0.00013"
"8.51400","0.70970","-0.00025"
"8.52000","0.71018","-0.00026"
"8.52600","0.71066","-0.00008"
"8.53200","0.71120","0.00015"
"8.53800","0.71167","0.00036"
"8.54400","0.71221","0.00050"
"8.55000","0.71269","0.00058"
"8.55600","0.71317","0.00055"
"8.56200","0.71371","0.00046"
"8.56800","0.71419","0.00037"
"8.57400","0.71466","0.00041"
"8.58000","0.71520","0.00033"
"8.58600","0.71568","0.00024"
"8.59200","0.71622","0.00021"
"8.59800","0.71670","0.00021"
"8.60400","0.71724","0.00022"
"8.61000","0.71771","0.00026"
"8.61600","0.71825","0.00023"
"8.62200","0.71873","0.00022"
"8.62800","0.71921","0.00025"
"8.63400","0.71975","0.00026"
"8.64000","0.72022","0.00027"
"8.64600","0.72070","0.00029"
"8.65200","0.72118","0.00028"
"8.65800","0.72166","0.00025"
"8.66400","0.72220","0.00020"
"8.67000","0.72268","0.00015"
"8.67600","0.72315","0.00008"
"8.68200","0.72369","0.00015"
"8.68800","0.72417","0.00016"
"8.69400","0.72465","0.00007"
"8.70000","0.72519","-0.00004"
"8.70600","0.72567","-0.00022"
"8.71200","0.72620","-0.00027"
"8.71800","0.72668","-0.00019"
"8.72400","0.72722","-0.00014"
"8.73000","0.72770","-0.00004"
"8.73600","0.72824","0.00013"
"8.74200","0.72871","0.00030"
"8.74800","0.72925","0.00037"
"8.75400","0.72973","0.00042"
"8.76000","0.73021","0.00036"
"8.76600","0.73075","0.00035"
"8.77200","0.73123","0.00028"
"8.77800","0.73170","0.00024"
"8.78400","0.73218","0.00026"
"8.79000","0.73272","0.00022"
"8.79600","0.73320","0.00023"
